season,player_api_id,poste_groupe,overall_rating,pct_titularisation,titularisations,matchs_connus,rang_note,rang_temps
2014/2015,24414,Défenseur,72,31.6,12,38,63.0,28.0
2014/2015,38703,Défenseur,71,31.6,12,38,56.0,28.0
2014/2015,303360,Défenseur,67,31.6,12,38,36.0,28.0
2014/2015,41605,Défenseur,71,31.6,12,38,56.0,28.0
2014/2015,179759,Défenseur,62,31.6,12,38,12.0,28.0
2014/2015,188465,Défenseur,68,31.6,12,38,42.0,28.0
2014/2015,317775,Défenseur,72,31.6,12,38,63.0,28.0
2014/2015,24500,Défenseur,72,31.6,12,38,63.0,28.0
2014/2015,46645,Défenseur,69,31.6,12,38,47.0,28.0
2014/2015,94467,Défenseur,67,31.6,12,38,36.0,28.0
2014/2015,365624,Défenseur,67,31.6,12,38,36.0,28.0
2014/2015,240236,Défenseur,69,31.6,12,38,47.0,28.0
2014/2015,11329,Défenseur,68,31.6,12,38,42.0,28.0
2014/2015,425595,Défenseur,61,31.6,12,38,10.0,28.0
2014/2015,248169,Défenseur,63,31.6,12,38,16.0,28.0
2014/2015,352833,Défenseur,66,31.6,12,38,31.0,28.0
2014/2015,150824,Défenseur,62,31.6,12,38,12.0,28.0
2014/2015,70949,Défenseur,71,31.6,12,38,56.0,28.0
2014/2015,41666,Défenseur,66,31.6,12,38,31.0,28.0
2014/2015,215723,Défenseur,72,31.6,12,38,63.0,28.0
2014/2015,178206,Défenseur,74,32.4,11,34,75.0,30.0
2014/2015,30839,Défenseur,76,32.4,11,34,85.0,30.0
2014/2015,28435,Défenseur,69,32.4,11,34,47.0,30.0
2014/2015,93064,Défenseur,73,32.4,11,34,69.0,30.0
2014/2015,26489,Défenseur,71,32.4,12,37,56.0,30.0
2014/2015,43008,Défenseur,68,32.4,11,34,42.0,30.0
2014/2015,307069,Défenseur,72,32.4,11,34,63.0,30.0
2014/2015,36057,Défenseur,67,32.4,11,34,36.0,30.0
2014/2015,317771,Défenseur,68,32.4,11,34,42.0,30.0
2014/2015,45482,Défenseur,65,32.4,11,34,25.0,30.0
2014/2015,517346,Défenseur,50,33.3,12,36,0.0,31.0
2014/2015,67389,Défenseur,58,33.3,12,36,4.0,31.0
2014/2015,429847,Défenseur,55,33.3,10,30,2.0,31.0
2014/2015,209296,Défenseur,64,33.3,10,30,20.0,31.0
2014/2015,488960,Défenseur,52,33.3,10,30,1.0,31.0
2014/2015,13480,Défenseur,66,33.3,10,30,31.0,31.0
2014/2015,13533,Défenseur,62,33.3,10,30,12.0,31.0
2014/2015,102620,Défenseur,77,34.2,13,38,88.0,32.0
2014/2015,34952,Défenseur,76,34.2,13,38,85.0,32.0
2014/2015,33856,Défenseur,74,34.2,13,38,75.0,32.0
2014/2015,39422,Défenseur,75,34.2,13,38,81.0,32.0
2014/2015,103470,Défenseur,75,34.2,13,38,81.0,32.0
2014/2015,40016,Défenseur,77,34.2,13,38,88.0,32.0
2014/2015,147614,Défenseur,74,34.2,13,38,75.0,32.0
2014/2015,19285,Défenseur,73,34.2,13,38,69.0,32.0
2014/2015,24793,Défenseur,74,34.2,13,38,75.0,32.0
2014/2015,444000,Défenseur,65,34.2,13,38,25.0,32.0
2014/2015,41470,Défenseur,73,34.2,13,38,69.0,32.0
2014/2015,150316,Défenseur,70,34.2,13,38,52.0,32.0
2014/2015,26354,Défenseur,72,34.2,13,38,63.0,32.0
2014/2015,173609,Défenseur,56,34.2,13,38,2.0,32.0
2014/2015,239350,Défenseur,67,34.2,13,38,36.0,32.0
2014/2015,419207,Défenseur,60,34.2,13,38,7.0,32.0
2014/2015,16254,Défenseur,68,34.2,13,38,42.0,32.0
2014/2015,199810,Défenseur,69,34.2,13,38,47.0,32.0
2014/2015,2768,Défenseur,71,34.2,13,38,56.0,32.0
2014/2015,98382,Défenseur,64,35.3,12,34,20.0,33.0
2014/2015,150268,Défenseur,72,35.3,12,34,63.0,33.0
2014/2015,361320,Défenseur,64,35.3,12,34,20.0,33.0
2014/2015,109639,Défenseur,67,35.3,12,34,36.0,33.0
2014/2015,422808,Défenseur,65,35.3,12,34,25.0,33.0
2014/2015,107066,Défenseur,68,36.1,13,36,42.0,33.0
2014/2015,67349,Défenseur,63,36.1,13,36,16.0,33.0
2014/2015,171338,Défenseur,64,36.7,11,30,20.0,34.0
2014/2015,38368,Défenseur,71,36.7,11,30,56.0,34.0
2014/2015,424128,Défenseur,67,36.7,11,30,36.0,34.0
2014/2015,115190,Défenseur,62,36.7,11,30,12.0,34.0
2014/2015,306507,Défenseur,63,36.7,11,30,16.0,34.0
2014/2015,39148,Défenseur,61,36.7,11,30,10.0,34.0
2014/2015,243250,Défenseur,67,36.7,11,30,36.0,34.0
2014/2015,139775,Défenseur,63,36.7,11,30,16.0,34.0
2014/2015,33960,Défenseur,79,36.8,14,38,93.0,34.0
2014/2015,39419,Défenseur,74,36.8,14,38,75.0,34.0
2014/2015,210111,Défenseur,75,36.8,14,38,81.0,34.0
2014/2015,38899,Défenseur,77,36.8,14,38,88.0,34.0
2014/2015,179522,Défenseur,76,36.8,14,38,85.0,34.0
2014/2015,41874,Défenseur,71,36.8,14,38,56.0,34.0
2014/2015,40676,Défenseur,67,36.8,14,38,36.0,34.0
2014/2015,173382,Défenseur,67,36.8,14,38,36.0,34.0
2014/2015,29198,Défenseur,61,36.8,14,38,10.0,34.0
2014/2015,42645,Défenseur,73,36.8,14,38,69.0,34.0
2014/2015,30918,Défenseur,72,36.8,14,38,63.0,34.0
2014/2015,299370,Défenseur,68,36.8,14,38,42.0,34.0
2014/2015,33451,Défenseur,69,36.8,14,38,47.0,34.0
2014/2015,96532,Défenseur,65,36.8,14,38,25.0,34.0
2014/2015,358148,Défenseur,65,36.8,14,38,25.0,34.0
2014/2015,199839,Défenseur,61,36.8,14,38,10.0,34.0
2014/2015,93488,Défenseur,73,36.8,14,38,69.0,34.0
2014/2015,213695,Défenseur,71,36.8,14,38,56.0,34.0
2014/2015,410656,Défenseur,69,36.8,14,38,47.0,34.0
2014/2015,22964,Défenseur,70,36.8,14,38,52.0,34.0
2014/2015,111190,Défenseur,70,36.8,14,38,52.0,34.0
2014/2015,46875,Défenseur,85,38.2,13,34,100.0,36.0
2014/2015,158841,Défenseur,71,38.2,13,34,56.0,36.0
2014/2015,163901,Défenseur,67,38.2,13,34,36.0,36.0
2014/2015,267369,Défenseur,65,38.2,13,34,25.0,36.0
2014/2015,209442,Défenseur,66,38.2,13,34,31.0,36.0
2014/2015,26458,Défenseur,69,38.2,13,34,47.0,36.0
2014/2015,196203,Défenseur,68,38.2,13,34,42.0,36.0
2014/2015,389845,Défenseur,67,38.2,13,34,36.0,36.0
2014/2015,33024,Défenseur,75,39.5,15,38,81.0,37.0
2014/2015,33848,Défenseur,74,39.5,15,38,75.0,37.0
2014/2015,94043,Défenseur,81,39.5,15,38,97.0,37.0
2014/2015,32579,Défenseur,74,39.5,15,38,75.0,37.0
2014/2015,26162,Défenseur,75,39.5,15,38,81.0,37.0
2014/2015,362694,Défenseur,74,39.5,15,38,75.0,37.0
2014/2015,79737,Défenseur,75,39.5,15,38,81.0,37.0
2014/2015,34036,Défenseur,78,39.5,15,38,91.0,37.0
2014/2015,159833,Défenseur,77,39.5,15,38,88.0,37.0
2014/2015,45244,Défenseur,76,39.5,15,38,85.0,37.0
2014/2015,16493,Défenseur,69,39.5,15,38,47.0,37.0
2014/2015,26118,Défenseur,68,39.5,15,38,42.0,37.0
2014/2015,215927,Défenseur,72,39.5,15,38,63.0,37.0
2014/2015,39201,Défenseur,69,39.5,15,38,47.0,37.0
2014/2015,25525,Défenseur,73,39.5,15,38,69.0,37.0
2014/2015,23311,Défenseur,71,39.5,15,38,56.0,37.0
2014/2015,24504,Défenseur,73,39.5,15,38,69.0,37.0
2014/2015,14039,Défenseur,67,39.5,15,38,36.0,37.0
2014/2015,38795,Défenseur,72,39.5,15,38,63.0,37.0
2014/2015,33122,Défenseur,72,39.5,15,38,63.0,37.0
2014/2015,8930,Défenseur,65,40.0,12,30,25.0,38.0
2014/2015,49451,Défenseur,66,40.0,12,30,31.0,38.0
2014/2015,426174,Défenseur,59,40.0,12,30,6.0,38.0
2014/2015,186968,Défenseur,64,40.0,12,30,20.0,38.0
2014/2015,210389,Défenseur,68,40.0,12,30,42.0,38.0
2014/2015,58358,Défenseur,65,40.0,12,30,25.0,38.0
2014/2015,244904,Défenseur,66,40.0,12,30,31.0,38.0
2014/2015,26171,Défenseur,77,40.5,15,37,88.0,39.0
2014/2015,113340,Défenseur,75,41.2,14,34,81.0,39.0
2014/2015,31296,Défenseur,67,41.2,14,34,36.0,39.0
2014/2015,34420,Défenseur,73,41.2,14,34,69.0,39.0
2014/2015,167094,Défenseur,72,41.2,14,34,63.0,39.0
2014/2015,26491,Défenseur,66,41.2,14,34,31.0,39.0
2014/2015,280350,Défenseur,71,41.2,14,34,56.0,39.0
2014/2015,350986,Défenseur,64,41.2,14,34,20.0,39.0
2014/2015,229759,Défenseur,73,41.2,14,34,69.0,39.0
2014/2015,207021,Défenseur,66,41.2,14,34,31.0,39.0
2014/2015,30835,Défenseur,65,41.7,15,36,25.0,39.0
2014/2015,24536,Défenseur,75,42.1,16,38,81.0,40.0
2014/2015,16351,Défenseur,78,42.1,16,38,91.0,40.0
2014/2015,288613,Défenseur,77,42.1,16,38,88.0,40.0
2014/2015,37484,Défenseur,74,42.1,16,38,75.0,40.0
2014/2015,33025,Défenseur,78,42.1,16,38,91.0,40.0
2014/2015,26107,Défenseur,74,42.1,16,38,75.0,40.0
2014/2015,74757,Défenseur,72,42.1,16,38,63.0,40.0
2014/2015,181258,Défenseur,62,42.1,16,38,12.0,40.0
2014/2015,244525,Défenseur,60,42.1,16,38,7.0,40.0
2014/2015,295069,Défenseur,57,42.1,16,38,3.0,40.0
2014/2015,89475,Défenseur,69,42.1,16,38,47.0,40.0
2014/2015,478345,Défenseur,57,42.1,16,38,3.0,40.0
2014/2015,294863,Défenseur,53,42.1,16,38,1.0,40.0
2014/2015,9449,Défenseur,64,43.3,13,30,20.0,41.0
2014/2015,45485,Défenseur,67,43.3,13,30,36.0,41.0
2014/2015,13554,Défenseur,65,43.3,13,30,25.0,41.0
2014/2015,166675,Défenseur,72,43.3,13,30,63.0,41.0
2014/2015,26588,Défenseur,74,44.1,15,34,75.0,41.0
2014/2015,95081,Défenseur,74,44.1,15,34,75.0,41.0
2014/2015,32920,Défenseur,73,44.1,15,34,69.0,41.0
2014/2015,447084,Défenseur,69,44.1,15,34,47.0,41.0
2014/2015,188089,Défenseur,66,44.1,15,34,31.0,41.0
2014/2015,498603,Défenseur,63,44.1,15,34,16.0,41.0
2014/2015,147601,Défenseur,64,44.1,15,34,20.0,41.0
2014/2015,521195,Défenseur,59,44.1,15,34,6.0,41.0
2014/2015,45316,Défenseur,68,44.1,15,34,42.0,41.0
2014/2015,358156,Défenseur,57,44.4,16,36,3.0,42.0
2014/2015,71500,Défenseur,75,44.7,17,38,81.0,42.0
2014/2015,192770,Défenseur,81,44.7,17,38,97.0,42.0
2014/2015,154264,Défenseur,70,44.7,17,38,52.0,42.0
2014/2015,215725,Défenseur,67,44.7,17,38,36.0,42.0
2014/2015,435214,Défenseur,73,44.7,17,38,69.0,42.0
2014/2015,186805,Défenseur,62,44.7,17,38,12.0,42.0
2014/2015,171791,Défenseur,68,44.7,17,38,42.0,42.0
2014/2015,477471,Défenseur,64,44.7,17,38,20.0,42.0
2014/2015,128360,Défenseur,69,44.7,17,38,47.0,42.0
2014/2015,42434,Défenseur,67,44.7,17,38,36.0,42.0
2014/2015,290410,Défenseur,65,44.7,17,38,25.0,42.0
2014/2015,29049,Défenseur,61,44.7,17,38,10.0,42.0
2014/2015,80295,Défenseur,64,44.7,17,38,20.0,42.0
2014/2015,427438,Défenseur,58,44.7,17,38,4.0,42.0
2014/2015,425255,Défenseur,69,44.7,17,38,47.0,42.0
2014/2015,466357,Défenseur,63,44.7,17,38,16.0,42.0
2014/2015,35480,Défenseur,67,44.7,17,38,36.0,42.0
2014/2015,114769,Défenseur,77,45.9,17,37,88.0,43.0
2014/2015,13513,Défenseur,61,46.7,14,30,10.0,43.0
2014/2015,68937,Défenseur,66,46.7,14,30,31.0,43.0
2014/2015,198099,Défenseur,67,46.7,14,30,36.0,43.0
2014/2015,26606,Défenseur,65,46.7,14,30,25.0,43.0
2014/2015,114827,Défenseur,65,46.7,14,30,25.0,43.0
2014/2015,68744,Défenseur,62,46.7,14,30,12.0,43.0
2014/2015,93431,Défenseur,66,46.7,14,30,31.0,43.0
2014/2015,31019,Défenseur,63,46.7,14,30,16.0,43.0
2014/2015,255960,Défenseur,64,46.7,14,30,20.0,43.0
2014/2015,31290,Défenseur,75,47.1,16,34,81.0,44.0
2014/2015,106309,Défenseur,76,47.1,16,34,85.0,44.0
2014/2015,213485,Défenseur,77,47.1,16,34,88.0,44.0
2014/2015,35628,Défenseur,72,47.1,16,34,63.0,44.0
2014/2015,317580,Défenseur,71,47.1,16,34,56.0,44.0
2014/2015,45294,Défenseur,68,47.1,16,34,42.0,44.0
2014/2015,164395,Défenseur,66,47.1,16,34,31.0,44.0
2014/2015,130667,Défenseur,73,47.1,16,34,69.0,44.0
2014/2015,281554,Défenseur,67,47.1,16,34,36.0,44.0
2014/2015,32597,Défenseur,69,47.2,17,36,47.0,44.0
2014/2015,36785,Défenseur,67,47.2,17,36,36.0,44.0
2014/2015,30453,Défenseur,78,47.4,18,38,91.0,45.0
2014/2015,49543,Défenseur,77,47.4,18,38,88.0,45.0
2014/2015,78513,Défenseur,78,47.4,18,38,91.0,45.0
2014/2015,41092,Défenseur,77,47.4,18,38,88.0,45.0
2014/2015,27660,Défenseur,74,47.4,18,38,75.0,45.0
2014/2015,38842,Défenseur,74,47.4,18,38,75.0,45.0
2014/2015,70812,Défenseur,78,47.4,18,38,91.0,45.0
2014/2015,26564,Défenseur,83,47.4,18,38,99.0,45.0
2014/2015,77741,Défenseur,80,47.4,18,38,96.0,45.0
2014/2015,150869,Défenseur,72,47.4,18,38,63.0,45.0
2014/2015,301456,Défenseur,73,47.4,18,38,69.0,45.0
2014/2015,32088,Défenseur,63,47.4,18,38,16.0,45.0
2014/2015,72665,Défenseur,71,47.4,18,38,56.0,45.0
2014/2015,41478,Défenseur,69,47.4,18,38,47.0,45.0
2014/2015,2752,Défenseur,72,47.4,18,38,63.0,45.0
2014/2015,261609,Défenseur,66,47.4,18,38,31.0,45.0
2014/2015,33959,Défenseur,74,50.0,19,38,75.0,46.0
2014/2015,28439,Défenseur,75,50.0,19,38,81.0,46.0
2014/2015,30602,Défenseur,78,50.0,19,38,91.0,46.0
2014/2015,167065,Défenseur,76,50.0,17,34,85.0,46.0
2014/2015,150731,Défenseur,75,50.0,19,38,81.0,46.0
2014/2015,171698,Défenseur,77,50.0,17,34,88.0,46.0
2014/2015,42704,Défenseur,68,50.0,17,34,42.0,46.0
2014/2015,71603,Défenseur,71,50.0,19,38,56.0,46.0
2014/2015,243429,Défenseur,65,50.0,17,34,25.0,46.0
2014/2015,170441,Défenseur,62,50.0,17,34,12.0,46.0
2014/2015,109191,Défenseur,56,50.0,19,38,2.0,46.0
2014/2015,67298,Défenseur,56,50.0,18,36,2.0,46.0
2014/2015,37879,Défenseur,72,50.0,17,34,63.0,46.0
2014/2015,36395,Défenseur,69,50.0,17,34,47.0,46.0
2014/2015,196169,Défenseur,66,50.0,19,38,31.0,46.0
2014/2015,51841,Défenseur,71,50.0,17,34,56.0,46.0
2014/2015,40132,Défenseur,67,50.0,19,38,36.0,46.0
2014/2015,164120,Défenseur,65,50.0,17,34,25.0,46.0
2014/2015,69043,Défenseur,65,50.0,15,30,25.0,46.0
2014/2015,242901,Défenseur,63,50.0,17,34,16.0,46.0
2014/2015,474682,Défenseur,71,50.0,17,34,56.0,46.0
2014/2015,96646,Défenseur,68,50.0,19,38,42.0,46.0
2014/2015,37844,Défenseur,67,50.0,18,36,36.0,46.0
2014/2015,89240,Défenseur,72,50.0,17,34,63.0,46.0
2014/2015,130155,Défenseur,69,50.0,19,38,47.0,46.0
2014/2015,46712,Défenseur,67,50.0,19,38,36.0,46.0
2014/2015,142282,Défenseur,65,50.0,15,30,25.0,46.0
2014/2015,363369,Défenseur,68,50.0,17,34,42.0,46.0
2014/2015,178120,Défenseur,72,50.0,19,38,63.0,46.0
2014/2015,157252,Défenseur,73,50.0,17,34,69.0,46.0
2014/2015,242783,Défenseur,71,50.0,19,38,56.0,46.0
2014/2015,474589,Défenseur,71,50.0,19,38,56.0,46.0
2014/2015,94164,Défenseur,68,50.0,17,34,42.0,46.0
2014/2015,251243,Défenseur,66,50.0,19,38,31.0,46.0
2014/2015,245530,Défenseur,68,50.0,19,38,42.0,46.0
2014/2015,41165,Défenseur,66,50.0,17,34,31.0,46.0
2014/2015,466884,Défenseur,63,50.0,17,34,16.0,46.0
2014/2015,309496,Défenseur,68,50.0,17,34,42.0,46.0
2014/2015,154276,Défenseur,66,50.0,15,30,31.0,46.0
2014/2015,187017,Défenseur,74,51.4,19,37,75.0,49.0
2014/2015,95509,Défenseur,78,52.6,20,38,91.0,49.0
2014/2015,161035,Défenseur,77,52.6,20,38,88.0,49.0
2014/2015,302372,Défenseur,53,52.6,20,38,1.0,49.0
2014/2015,191784,Défenseur,71,52.6,20,38,56.0,49.0
2014/2015,94019,Défenseur,68,52.6,20,38,42.0,49.0
2014/2015,67850,Défenseur,68,52.6,20,38,42.0,49.0
2014/2015,237602,Défenseur,64,52.6,20,38,20.0,49.0
2014/2015,184091,Défenseur,63,52.6,20,38,16.0,49.0
2014/2015,149174,Défenseur,64,52.6,20,38,20.0,49.0
2014/2015,24275,Défenseur,59,52.6,20,38,6.0,49.0
2014/2015,202633,Défenseur,63,52.6,20,38,16.0,49.0
2014/2015,109897,Défenseur,73,52.6,20,38,69.0,49.0
2014/2015,41865,Défenseur,73,52.6,20,38,69.0,49.0
2014/2015,141704,Défenseur,67,52.8,19,36,36.0,50.0
2014/2015,166889,Défenseur,64,52.8,19,36,20.0,50.0
2014/2015,303484,Défenseur,74,52.9,18,34,75.0,50.0
2014/2015,40735,Défenseur,79,52.9,18,34,93.0,50.0
2014/2015,72813,Défenseur,74,52.9,18,34,75.0,50.0
2014/2015,485047,Défenseur,65,52.9,18,34,25.0,50.0
2014/2015,427062,Défenseur,66,52.9,18,34,31.0,50.0
2014/2015,190010,Défenseur,60,52.9,18,34,7.0,50.0
2014/2015,97727,Défenseur,67,52.9,18,34,36.0,50.0
2014/2015,36180,Défenseur,72,52.9,18,34,63.0,50.0
2014/2015,80497,Défenseur,73,52.9,18,34,69.0,50.0
2014/2015,26476,Défenseur,67,52.9,18,34,36.0,50.0
2014/2015,363906,Défenseur,64,52.9,18,34,20.0,50.0
2014/2015,110113,Défenseur,62,52.9,18,34,12.0,50.0
2014/2015,276738,Défenseur,73,52.9,18,34,69.0,50.0
2014/2015,331528,Défenseur,71,52.9,18,34,56.0,50.0
2014/2015,38337,Défenseur,65,53.3,16,30,25.0,51.0
2014/2015,489501,Défenseur,61,53.3,16,30,10.0,51.0
2014/2015,95615,Défenseur,67,53.3,16,30,36.0,51.0
2014/2015,69533,Défenseur,65,53.3,16,30,25.0,51.0
2014/2015,142272,Défenseur,65,53.3,16,30,25.0,51.0
2014/2015,134233,Défenseur,64,53.3,16,30,20.0,51.0
2014/2015,346111,Défenseur,66,53.3,16,30,31.0,51.0
2014/2015,36832,Défenseur,68,53.3,16,30,42.0,51.0
2014/2015,230982,Défenseur,81,55.3,21,38,97.0,52.0
2014/2015,24658,Défenseur,74,55.3,21,38,75.0,52.0
2014/2015,267365,Défenseur,78,55.3,21,38,91.0,52.0
2014/2015,47565,Défenseur,75,55.3,21,38,81.0,52.0
2014/2015,39555,Défenseur,77,55.3,21,38,88.0,52.0
2014/2015,26155,Défenseur,74,55.3,21,38,75.0,52.0
2014/2015,165823,Défenseur,76,55.3,21,38,85.0,52.0
2014/2015,47547,Défenseur,78,55.3,21,38,91.0,52.0
2014/2015,30276,Défenseur,75,55.3,21,38,81.0,52.0
2014/2015,32569,Défenseur,80,55.3,21,38,96.0,52.0
2014/2015,151063,Défenseur,74,55.3,21,38,75.0,52.0
2014/2015,24751,Défenseur,74,55.3,21,38,75.0,52.0
2014/2015,119541,Défenseur,72,55.3,21,38,63.0,52.0
2014/2015,18520,Défenseur,72,55.3,21,38,63.0,52.0
2014/2015,41735,Défenseur,67,55.3,21,38,36.0,52.0
2014/2015,185625,Défenseur,66,55.3,21,38,31.0,52.0
2014/2015,190452,Défenseur,68,55.3,21,38,42.0,52.0
2014/2015,144989,Défenseur,69,55.3,21,38,47.0,52.0
2014/2015,39763,Défenseur,70,55.3,21,38,52.0,52.0
2014/2015,485141,Défenseur,68,55.3,21,38,42.0,52.0
2014/2015,41769,Défenseur,60,55.3,21,38,7.0,52.0
2014/2015,43252,Défenseur,65,55.3,21,38,25.0,52.0
2014/2015,213812,Défenseur,71,55.3,21,38,56.0,52.0
2014/2015,178574,Défenseur,66,55.3,21,38,31.0,52.0
2014/2015,25843,Défenseur,64,55.6,20,36,20.0,54.0
2014/2015,108451,Défenseur,71,55.6,20,36,56.0,54.0
2014/2015,25789,Défenseur,59,55.6,20,36,6.0,54.0
2014/2015,39455,Défenseur,82,55.9,19,34,98.0,54.0
2014/2015,145561,Défenseur,75,55.9,19,34,81.0,54.0
2014/2015,29471,Défenseur,74,55.9,19,34,75.0,54.0
2014/2015,13518,Défenseur,83,55.9,19,34,99.0,54.0
2014/2015,141113,Défenseur,73,55.9,19,34,69.0,54.0
2014/2015,419791,Défenseur,65,55.9,19,34,25.0,54.0
2014/2015,352392,Défenseur,65,55.9,19,34,25.0,54.0
2014/2015,312791,Défenseur,65,55.9,19,34,25.0,54.0
2014/2015,393720,Défenseur,60,55.9,19,34,7.0,54.0
2014/2015,207642,Défenseur,71,55.9,19,34,56.0,54.0
2014/2015,150299,Défenseur,68,55.9,19,34,42.0,54.0
2014/2015,464500,Défenseur,62,55.9,19,34,12.0,54.0
2014/2015,150082,Défenseur,66,55.9,19,34,31.0,54.0
2014/2015,47553,Défenseur,64,56.7,17,30,20.0,55.0
2014/2015,38339,Défenseur,63,56.7,17,30,16.0,55.0
2014/2015,72543,Défenseur,66,56.7,17,30,31.0,55.0
2014/2015,154867,Défenseur,70,56.7,17,30,52.0,55.0
2014/2015,91503,Défenseur,64,56.7,17,30,20.0,55.0
2014/2015,186137,Défenseur,79,57.9,22,38,93.0,56.0
2014/2015,24211,Défenseur,75,57.9,22,38,81.0,56.0
2014/2015,24209,Défenseur,75,57.9,22,38,81.0,56.0
2014/2015,109651,Défenseur,75,57.9,22,38,81.0,56.0
2014/2015,89185,Défenseur,76,57.9,22,38,85.0,56.0
2014/2015,257847,Défenseur,73,57.9,22,38,69.0,56.0
2014/2015,179393,Défenseur,74,57.9,22,38,75.0,56.0
2014/2015,70891,Défenseur,74,57.9,22,38,75.0,56.0
2014/2015,103266,Défenseur,79,57.9,22,38,93.0,56.0
2014/2015,93985,Défenseur,76,57.9,22,38,85.0,56.0
2014/2015,114268,Défenseur,79,57.9,22,38,93.0,56.0
2014/2015,144999,Défenseur,74,57.9,22,38,75.0,56.0
2014/2015,161414,Défenseur,73,57.9,22,38,69.0,56.0
2014/2015,426878,Défenseur,66,57.9,22,38,31.0,56.0
2014/2015,13423,Défenseur,71,57.9,22,38,56.0,56.0
2014/2015,159881,Défenseur,71,57.9,22,38,56.0,56.0
2014/2015,190562,Défenseur,68,57.9,22,38,42.0,56.0
2014/2015,265918,Défenseur,69,57.9,22,38,47.0,56.0
2014/2015,41122,Défenseur,72,57.9,22,38,63.0,56.0
2014/2015,41927,Défenseur,74,58.8,20,34,75.0,57.0
2014/2015,196205,Défenseur,74,58.8,20,34,75.0,57.0
2014/2015,184522,Défenseur,66,58.8,20,34,31.0,57.0
2014/2015,26459,Défenseur,67,58.8,20,34,36.0,57.0
2014/2015,127888,Défenseur,67,58.8,20,34,36.0,57.0
2014/2015,164059,Défenseur,63,58.8,20,34,16.0,57.0
2014/2015,164246,Défenseur,72,58.8,20,34,63.0,57.0
2014/2015,396929,Défenseur,67,60.0,18,30,36.0,58.0
2014/2015,477167,Défenseur,63,60.0,18,30,16.0,58.0
2014/2015,13551,Défenseur,67,60.0,18,30,36.0,58.0
2014/2015,11061,Défenseur,63,60.0,18,30,16.0,58.0
2014/2015,33620,Défenseur,73,60.0,18,30,69.0,58.0
2014/2015,75578,Défenseur,64,60.0,18,30,20.0,58.0
2014/2015,149962,Défenseur,79,60.5,23,38,93.0,58.0
2014/2015,19327,Défenseur,81,60.5,23,38,97.0,58.0
2014/2015,39027,Défenseur,86,60.5,23,38,100.0,58.0
2014/2015,26403,Défenseur,78,60.5,23,38,91.0,58.0
2014/2015,41198,Défenseur,75,60.5,23,38,81.0,58.0
2014/2015,30911,Défenseur,77,60.5,23,38,88.0,58.0
2014/2015,31291,Défenseur,80,60.5,23,38,96.0,58.0
2014/2015,30865,Défenseur,85,60.5,23,38,100.0,58.0
2014/2015,39726,Défenseur,75,60.5,23,38,81.0,58.0
2014/2015,30362,Défenseur,75,60.5,23,38,81.0,58.0
2014/2015,35712,Défenseur,72,60.5,23,38,63.0,58.0
2014/2015,161396,Défenseur,72,60.5,23,38,63.0,58.0
2014/2015,23151,Défenseur,66,60.5,23,38,31.0,58.0
2014/2015,229855,Défenseur,67,60.5,23,38,36.0,58.0
2014/2015,263653,Défenseur,69,60.5,23,38,47.0,58.0
2014/2015,307021,Défenseur,73,60.5,23,38,69.0,58.0
2014/2015,242156,Défenseur,70,60.5,23,38,52.0,58.0
2014/2015,18521,Défenseur,70,60.5,23,38,52.0,58.0
2014/2015,163200,Défenseur,70,60.5,23,38,52.0,58.0
2014/2015,287691,Défenseur,63,60.5,23,38,16.0,58.0
2014/2015,38432,Défenseur,84,61.8,21,34,99.0,60.0
2014/2015,110142,Défenseur,65,61.8,21,34,25.0,60.0
2014/2015,34114,Défenseur,73,61.8,21,34,69.0,60.0
2014/2015,150590,Défenseur,63,61.8,21,34,16.0,60.0
2014/2015,422273,Défenseur,63,61.8,21,34,16.0,60.0
2014/2015,121642,Défenseur,67,61.8,21,34,36.0,60.0
2014/2015,26307,Défenseur,75,63.2,24,38,81.0,60.0
2014/2015,40139,Défenseur,77,63.2,24,38,88.0,60.0
2014/2015,93484,Défenseur,74,63.2,24,38,75.0,60.0
2014/2015,264842,Défenseur,77,63.2,24,38,88.0,60.0
2014/2015,34304,Défenseur,77,63.2,24,38,88.0,60.0
2014/2015,182921,Défenseur,77,63.2,24,38,88.0,60.0
2014/2015,179791,Défenseur,77,63.2,24,38,88.0,60.0
2014/2015,109298,Défenseur,77,63.2,24,38,88.0,60.0
2014/2015,156551,Défenseur,80,63.2,24,38,96.0,60.0
2014/2015,41103,Défenseur,71,63.2,24,38,56.0,60.0
2014/2015,36786,Défenseur,72,63.2,24,38,63.0,60.0
2014/2015,308932,Défenseur,64,63.2,24,38,20.0,60.0
2014/2015,46708,Défenseur,68,63.2,24,38,42.0,60.0
2014/2015,26256,Défenseur,71,63.2,24,38,56.0,60.0
2014/2015,32441,Défenseur,73,63.2,24,38,69.0,60.0
2014/2015,170593,Défenseur,72,63.2,24,38,63.0,60.0
2014/2015,156716,Défenseur,70,63.2,24,38,52.0,60.0
2014/2015,74435,Défenseur,70,63.2,24,38,52.0,60.0
2014/2015,445873,Défenseur,70,63.3,19,30,52.0,61.0
2014/2015,359378,Défenseur,59,63.3,19,30,6.0,61.0
2014/2015,174054,Défenseur,65,63.3,19,30,25.0,61.0
2014/2015,114816,Défenseur,66,63.3,19,30,31.0,61.0
2014/2015,465750,Défenseur,59,63.3,19,30,6.0,61.0
