transaction_id,client_id,article,montant,date,note,paiement,mois,annee,jour_semaine
TX02074,3982,Dress,154.0,2023-04-25,3.9,Cash,2023-04,2023,Tuesday
TX02075,4020,Trousers,47.0,2023-03-07,3.4,Credit Card,2023-03,2023,Tuesday
TX02076,4099,Backpack,133.0,2023-05-29,1.3,Cash,2023-05,2023,Monday
TX02077,3989,Jeans,20.0,2023-07-23,2.3,Cash,2023-07,2023,Sunday
TX02078,4034,Jacket,134.0,2023-08-04,1.4,Credit Card,2023-08,2023,Friday
TX02079,4102,Onesie,77.0,2023-07-03,3.8,Cash,2023-07,2023,Monday
TX02080,4061,Skirt,20.0,2023-02-17,2.2,Credit Card,2023-02,2023,Friday
TX02081,4071,Tie,142.0,2023-04-20,2.6,Credit Card,2023-04,2023,Thursday
TX02082,3978,Camisole,102.0,2022-10-14,4.3,Cash,2022-10,2022,Friday
TX02083,4119,Blazer,126.0,2023-09-14,4.1,Cash,2023-09,2023,Thursday
TX02084,4085,Sneakers,20.0,2023-03-17,3.0,Cash,2023-03,2023,Friday
TX02085,4009,Leggings,92.0,2023-06-22,2.7,Cash,2023-06,2023,Thursday
TX02086,4052,Raincoat,172.0,2023-09-18,1.5,Credit Card,2023-09,2023,Monday
TX02087,4095,Vest,199.0,2023-05-17,4.1,Cash,2023-05,2023,Wednesday
TX02088,4000,Hoodie,149.0,2023-08-17,,Credit Card,2023-08,2023,Thursday
TX02089,4019,Sun Hat,106.0,2023-02-16,,Credit Card,2023-02,2023,Thursday
TX02090,4094,Jumpsuit,103.0,2023-07-19,5.0,Cash,2023-07,2023,Wednesday
TX02091,4065,Leggings,29.0,2023-04-18,1.8,Credit Card,2023-04,2023,Tuesday
TX02092,4099,Kimono,106.0,2023-01-08,4.5,Cash,2023-01,2023,Sunday
TX02093,4072,Flip-Flops,67.0,2023-09-14,,Cash,2023-09,2023,Thursday
TX02094,3967,Sweater,100.0,2023-07-06,1.1,Cash,2023-07,2023,Thursday
TX02095,3957,Vest,98.0,2023-02-02,2.8,Cash,2023-02,2023,Thursday
TX02096,4075,Blazer,133.0,2022-10-03,4.0,Credit Card,2022-10,2022,Monday
TX02097,4115,Tank Top,11.0,2023-08-15,,Credit Card,2023-08,2023,Tuesday
TX02098,4031,Overalls,45.0,2023-05-17,1.9,Credit Card,2023-05,2023,Wednesday
TX02099,3999,Kimono,68.0,2022-12-19,2.4,Cash,2022-12,2022,Monday
TX02100,3972,Shorts,64.0,2023-04-22,3.3,Cash,2023-04,2023,Saturday
TX02101,4110,Skirt,40.0,2023-07-07,3.5,Credit Card,2023-07,2023,Friday
TX02102,4021,Jeans,116.0,2022-11-01,4.3,Credit Card,2022-11,2022,Tuesday
TX02103,4054,Gloves,194.0,2023-07-22,4.9,Cash,2023-07,2023,Saturday
TX02104,4118,T-shirt,132.0,2023-05-03,4.2,Credit Card,2023-05,2023,Wednesday
TX02105,4011,Blouse,51.0,2022-11-13,4.1,Cash,2022-11,2022,Sunday
TX02106,4106,Skirt,115.0,2023-04-16,1.9,Credit Card,2023-04,2023,Sunday
TX02107,3968,Camisole,51.0,2022-10-05,1.8,Credit Card,2022-10,2022,Wednesday
TX02108,4093,Gloves,156.0,2023-05-04,1.4,Cash,2023-05,2023,Thursday
TX02109,4033,Socks,142.0,2023-03-14,3.0,Cash,2023-03,2023,Tuesday
TX02110,3979,Camisole,163.0,2023-05-20,3.3,Cash,2023-05,2023,Saturday
TX02111,4058,Swimsuit,173.0,2023-09-17,,Credit Card,2023-09,2023,Sunday
TX02112,3992,T-shirt,179.0,2023-04-28,3.9,Cash,2023-04,2023,Friday
TX02113,4099,Tank Top,31.0,2023-02-21,2.0,Credit Card,2023-02,2023,Tuesday
TX02114,4028,Sweater,165.0,2023-03-20,2.6,Credit Card,2023-03,2023,Monday
TX02115,4067,Sandals,133.0,2023-06-14,3.3,Cash,2023-06,2023,Wednesday
TX02116,4113,Shorts,163.0,2023-06-26,4.2,Cash,2023-06,2023,Monday
TX02117,4038,Blazer,56.0,2023-03-16,3.6,Cash,2023-03,2023,Thursday
TX02118,4044,Jacket,140.0,2023-03-18,4.0,Credit Card,2023-03,2023,Saturday
TX02119,4119,Sandals,195.0,2023-04-03,4.0,Credit Card,2023-04,2023,Monday
TX02120,4023,Trousers,126.0,2023-06-11,1.4,Credit Card,2023-06,2023,Sunday
TX02121,4072,Tank Top,27.0,2023-03-31,1.6,Cash,2023-03,2023,Friday
TX02122,4026,Flip-Flops,108.0,2022-11-22,3.3,Cash,2022-11,2022,Tuesday
TX02123,4044,Tank Top,139.0,2023-05-30,4.1,Credit Card,2023-05,2023,Tuesday
TX02124,4010,Coat,48.0,2023-05-10,3.3,Cash,2023-05,2023,Wednesday
TX02125,4074,Blouse,55.0,2023-02-19,4.4,Credit Card,2023-02,2023,Sunday
TX02126,4110,Slippers,167.0,2022-10-04,4.6,Credit Card,2022-10,2022,Tuesday
TX02127,4041,Overalls,146.0,2022-10-05,4.4,Credit Card,2022-10,2022,Wednesday
TX02128,3961,Shorts,40.0,2022-10-28,1.9,Credit Card,2022-10,2022,Friday
TX02129,4122,Leggings,164.0,2023-06-27,3.3,Cash,2023-06,2023,Tuesday
TX02130,3957,Pants,10.0,2023-05-18,1.2,Credit Card,2023-05,2023,Thursday
TX02131,4112,Tunic,183.0,2023-03-23,1.1,Cash,2023-03,2023,Thursday
TX02132,4078,Slippers,143.0,2023-06-25,1.6,Credit Card,2023-06,2023,Sunday
TX02133,3958,Tie,21.0,2023-05-02,2.8,Credit Card,2023-05,2023,Tuesday
TX02134,3959,Handbag,119.0,2023-06-30,4.6,Credit Card,2023-06,2023,Friday
TX02135,4001,Bowtie,133.0,2022-12-08,1.7,Cash,2022-12,2022,Thursday
TX02136,4062,Wallet,107.0,2023-02-28,3.2,Credit Card,2023-02,2023,Tuesday
TX02137,4099,Shorts,199.0,2023-09-16,1.9,Cash,2023-09,2023,Saturday
TX02138,4082,Flannel Shirt,188.0,2022-10-31,2.3,Cash,2022-10,2022,Monday
TX02139,4057,Flannel Shirt,118.0,2023-04-02,4.6,Credit Card,2023-04,2023,Sunday
TX02140,3977,Sunglasses,69.0,2023-05-02,3.6,Cash,2023-05,2023,Tuesday
TX02141,3976,Onesie,31.0,2023-04-15,1.1,Credit Card,2023-04,2023,Saturday
TX02142,4094,Wallet,149.0,2023-03-31,2.1,Credit Card,2023-03,2023,Friday
TX02143,3964,Kimono,58.0,2023-02-09,,Credit Card,2023-02,2023,Thursday
TX02144,3988,Leggings,11.0,2022-11-25,4.9,Credit Card,2022-11,2022,Friday
TX02145,4047,Jumpsuit,40.0,2022-12-19,3.3,Cash,2022-12,2022,Monday
TX02146,4053,Camisole,106.0,2022-12-30,1.1,Cash,2022-12,2022,Friday
TX02147,4110,Onesie,186.0,2023-02-10,4.1,Cash,2023-02,2023,Friday
TX02148,4048,Gloves,114.0,2023-03-05,4.1,Credit Card,2023-03,2023,Sunday
TX02149,4056,Hoodie,49.0,2023-02-12,1.6,Credit Card,2023-02,2023,Sunday
TX02150,4002,Sandals,159.0,2022-11-06,1.4,Cash,2022-11,2022,Sunday
TX02151,3959,Jumpsuit,147.0,2023-06-21,3.3,Cash,2023-06,2023,Wednesday
TX02152,3988,Cardigan,103.0,2023-07-30,3.5,Credit Card,2023-07,2023,Sunday
TX02153,4075,Romper,184.0,2023-08-11,1.9,Credit Card,2023-08,2023,Friday
TX02154,4051,Hoodie,62.0,2023-05-31,4.2,Credit Card,2023-05,2023,Wednesday
TX02155,4006,Raincoat,152.0,2023-03-02,,Cash,2023-03,2023,Thursday
TX02156,4070,Sun Hat,104.0,2022-10-04,4.5,Cash,2022-10,2022,Tuesday
TX02157,3959,Boots,133.0,2022-12-14,4.2,Credit Card,2022-12,2022,Wednesday
TX02158,4013,Wallet,88.0,2023-01-13,2.3,Credit Card,2023-01,2023,Friday
TX02159,3962,Backpack,190.0,2023-01-13,1.5,Credit Card,2023-01,2023,Friday
TX02160,4028,Poncho,45.0,2023-06-29,4.1,Cash,2023-06,2023,Thursday
TX02161,4048,Scarf,178.0,2023-04-28,1.6,Cash,2023-04,2023,Friday
TX02162,3980,Jacket,189.0,2023-05-08,2.1,Credit Card,2023-05,2023,Monday
TX02163,4114,Jacket,35.0,2022-10-10,4.4,Credit Card,2022-10,2022,Monday
TX02164,4117,Kimono,112.0,2023-06-21,1.7,Cash,2023-06,2023,Wednesday
TX02165,4034,Sweater,150.0,2023-01-29,1.0,Cash,2023-01,2023,Sunday
TX02166,4013,Scarf,185.0,2023-03-13,3.1,Credit Card,2023-03,2023,Monday
TX02167,4016,T-shirt,51.0,2023-05-30,4.6,Credit Card,2023-05,2023,Tuesday
TX02168,4083,Wallet,172.0,2022-10-23,5.0,Credit Card,2022-10,2022,Sunday
TX02169,4083,Socks,121.0,2023-02-04,3.4,Cash,2023-02,2023,Saturday
TX02170,4010,Skirt,104.0,2023-01-09,,Cash,2023-01,2023,Monday
TX02171,4120,Slippers,112.0,2023-03-03,1.3,Credit Card,2023-03,2023,Friday
TX02172,4058,Tunic,143.0,2023-02-16,1.3,Credit Card,2023-02,2023,Thursday
TX02173,3985,Flannel Shirt,162.0,2022-12-19,1.2,Credit Card,2022-12,2022,Monday
TX02174,4102,Leggings,54.0,2023-06-21,1.8,Credit Card,2023-06,2023,Wednesday
TX02175,4085,Tunic,122.0,2023-08-27,2.8,Cash,2023-08,2023,Sunday
TX02176,4000,Romper,142.0,2022-11-02,1.9,Credit Card,2022-11,2022,Wednesday
TX02177,4098,Overalls,18.0,2022-12-29,1.1,Credit Card,2022-12,2022,Thursday
TX02178,4006,Backpack,140.0,2022-10-25,2.8,Cash,2022-10,2022,Tuesday
TX02179,4101,Pants,69.0,2023-09-22,1.6,Credit Card,2023-09,2023,Friday
TX02180,4111,Trench Coat,182.0,2023-03-21,2.8,Cash,2023-03,2023,Tuesday
TX02181,4001,Blouse,10.0,2023-07-05,3.7,Credit Card,2023-07,2023,Wednesday
TX02182,3973,Gloves,32.0,2023-08-11,2.4,Cash,2023-08,2023,Friday
TX02183,4107,Swimsuit,112.0,2023-07-02,1.4,Credit Card,2023-07,2023,Sunday
TX02184,3989,Pajamas,111.0,2023-01-24,3.9,Credit Card,2023-01,2023,Tuesday
TX02185,3973,Bowtie,61.0,2022-10-17,4.7,Credit Card,2022-10,2022,Monday
TX02186,3989,Flip-Flops,198.0,2023-08-09,4.9,Credit Card,2023-08,2023,Wednesday
TX02187,4023,Trench Coat,33.0,2023-02-21,4.7,Credit Card,2023-02,2023,Tuesday
TX02188,4102,Socks,195.0,2022-11-06,,Cash,2022-11,2022,Sunday
TX02189,4015,Jumpsuit,159.0,2023-01-18,1.1,Cash,2023-01,2023,Wednesday
TX02190,4090,Vest,80.0,2023-02-16,3.7,Cash,2023-02,2023,Thursday
TX02191,4027,Socks,59.0,2023-09-09,4.9,Credit Card,2023-09,2023,Saturday
TX02192,4006,Jacket,113.0,2023-07-25,2.8,Cash,2023-07,2023,Tuesday
TX02193,3962,Sneakers,76.0,2022-10-08,,Credit Card,2022-10,2022,Saturday
TX02194,4114,Coat,153.0,2023-05-11,4.7,Cash,2023-05,2023,Thursday
TX02195,4100,Blazer,39.0,2022-11-04,2.9,Credit Card,2022-11,2022,Friday
TX02196,4073,Sunglasses,75.0,2023-08-08,2.9,Cash,2023-08,2023,Tuesday
TX02197,3957,Backpack,157.0,2023-06-02,5.0,Cash,2023-06,2023,Friday
TX02198,4066,Skirt,123.0,2023-08-03,3.7,Credit Card,2023-08,2023,Thursday
TX02199,4121,Pants,154.0,2023-06-07,,Credit Card,2023-06,2023,Wednesday
TX02200,3970,Overalls,72.0,2023-07-23,2.5,Credit Card,2023-07,2023,Sunday
TX02201,4039,Skirt,127.0,2023-06-08,2.7,Credit Card,2023-06,2023,Thursday
TX02202,4067,Poncho,160.0,2022-12-10,4.9,Credit Card,2022-12,2022,Saturday
TX02203,4061,Shorts,133.0,2023-02-18,2.9,Cash,2023-02,2023,Saturday
TX02204,4089,Overalls,66.0,2023-07-13,4.6,Cash,2023-07,2023,Thursday
TX02205,4076,Hat,68.0,2023-02-16,2.2,Credit Card,2023-02,2023,Thursday
TX02206,4083,Sneakers,115.0,2022-11-27,3.9,Credit Card,2022-11,2022,Sunday
TX02207,4049,Jeans,142.0,2023-01-17,3.3,Cash,2023-01,2023,Tuesday
TX02208,4089,Onesie,189.0,2023-04-05,,Credit Card,2023-04,2023,Wednesday
TX02209,3968,Wallet,73.0,2023-04-19,2.2,Cash,2023-04,2023,Wednesday
TX02210,4014,Flannel Shirt,112.0,2023-08-10,,Credit Card,2023-08,2023,Thursday
TX02211,3969,Bowtie,97.0,2023-02-17,2.7,Credit Card,2023-02,2023,Friday
TX02212,4064,Sandals,131.0,2022-10-08,3.7,Cash,2022-10,2022,Saturday
TX02213,4093,Shorts,65.0,2023-03-03,2.6,Cash,2023-03,2023,Friday
TX02214,4071,Sun Hat,78.0,2023-03-13,4.7,Cash,2023-03,2023,Monday
TX02215,3958,Raincoat,58.0,2023-05-27,3.1,Credit Card,2023-05,2023,Saturday
TX02216,4057,Belt,61.0,2023-01-14,1.3,Credit Card,2023-01,2023,Saturday
TX02217,4006,Scarf,71.0,2023-04-01,3.6,Cash,2023-04,2023,Saturday
TX02218,4042,Pants,62.0,2023-04-13,4.6,Credit Card,2023-04,2023,Thursday
TX02219,3977,Vest,73.0,2023-09-20,4.3,Credit Card,2023-09,2023,Wednesday
TX02220,4103,Trench Coat,101.0,2023-06-10,1.8,Cash,2023-06,2023,Saturday
TX02221,4065,Trousers,183.0,2022-10-09,3.0,Cash,2022-10,2022,Sunday
TX02222,3976,Sweater,136.0,2023-07-22,3.4,Credit Card,2023-07,2023,Saturday
TX02223,4020,Bowtie,148.0,2023-03-15,2.7,Cash,2023-03,2023,Wednesday
TX02224,4007,Sneakers,133.0,2023-06-14,4.5,Credit Card,2023-06,2023,Wednesday
TX02225,3999,Swimsuit,90.0,2023-08-25,4.5,Credit Card,2023-08,2023,Friday
TX02226,4041,Skirt,157.0,2023-08-25,1.7,Credit Card,2023-08,2023,Friday
TX02227,4036,Sweater,135.0,2023-01-24,2.3,Cash,2023-01,2023,Tuesday
TX02228,4117,Pajamas,140.0,2023-02-07,4.0,Credit Card,2023-02,2023,Tuesday
TX02229,4117,Camisole,66.0,2023-09-13,1.1,Credit Card,2023-09,2023,Wednesday
TX02230,3981,Belt,42.0,2022-10-11,3.4,Credit Card,2022-10,2022,Tuesday
TX02231,4079,Cardigan,132.0,2023-07-28,5.0,Cash,2023-07,2023,Friday
TX02232,4067,Socks,18.0,2023-08-19,3.8,Credit Card,2023-08,2023,Saturday
TX02233,3963,Vest,110.0,2023-07-09,4.8,Cash,2023-07,2023,Sunday
TX02234,4108,Hat,54.0,2022-10-25,2.6,Credit Card,2022-10,2022,Tuesday
TX02235,4117,Loafers,40.0,2022-12-12,1.6,Cash,2022-12,2022,Monday
TX02236,4042,Sneakers,127.0,2023-09-03,2.5,Cash,2023-09,2023,Sunday
TX02237,4021,Flannel Shirt,12.0,2023-05-11,,Credit Card,2023-05,2023,Thursday
TX02238,3984,Kimono,158.0,2022-12-27,1.7,Credit Card,2022-12,2022,Tuesday
TX02239,4018,Belt,76.0,2023-02-07,5.0,Cash,2023-02,2023,Tuesday
TX02240,3970,Umbrella,78.0,2022-12-16,,Cash,2022-12,2022,Friday
TX02241,4042,Sweater,166.0,2023-08-31,5.0,Cash,2023-08,2023,Thursday
TX02242,4090,Backpack,57.0,2022-10-24,3.7,Credit Card,2022-10,2022,Monday
TX02243,4017,Boots,63.0,2023-01-29,1.6,Cash,2023-01,2023,Sunday
TX02244,3975,Shorts,105.0,2022-11-17,,Credit Card,2022-11,2022,Thursday
TX02245,4110,Gloves,112.0,2023-04-01,4.7,Credit Card,2023-04,2023,Saturday
TX02246,4115,Shorts,56.0,2023-06-30,,Credit Card,2023-06,2023,Friday
TX02247,4069,Sweater,157.0,2023-08-05,2.3,Cash,2023-08,2023,Saturday
TX02248,3981,Dress,35.0,2022-12-12,2.8,Credit Card,2022-12,2022,Monday
TX02249,4117,Sunglasses,70.0,2023-03-21,1.2,Cash,2023-03,2023,Tuesday
TX02250,4071,Sneakers,107.0,2023-06-25,4.1,Cash,2023-06,2023,Sunday
TX02251,3988,Jacket,199.0,2023-08-10,2.2,Credit Card,2023-08,2023,Thursday
TX02252,3972,Skirt,55.0,2023-05-29,4.6,Credit Card,2023-05,2023,Monday
TX02253,3965,Sneakers,44.0,2023-01-07,,Credit Card,2023-01,2023,Saturday
TX02254,4053,Gloves,171.0,2023-03-10,1.1,Credit Card,2023-03,2023,Friday
TX02255,4037,Flip-Flops,194.0,2022-12-19,3.9,Cash,2022-12,2022,Monday
TX02256,3973,Tank Top,134.0,2022-10-22,3.2,Cash,2022-10,2022,Saturday
TX02257,3989,Romper,153.0,2023-01-26,3.4,Credit Card,2023-01,2023,Thursday
TX02258,3972,Vest,22.0,2022-11-20,3.0,Credit Card,2022-11,2022,Sunday
TX02259,4070,Vest,186.0,2023-07-17,1.5,Cash,2023-07,2023,Monday
TX02260,4034,Skirt,75.0,2023-09-07,3.0,Credit Card,2023-09,2023,Thursday
TX02261,4113,Gloves,171.0,2023-05-25,3.6,Cash,2023-05,2023,Thursday
TX02262,4067,Tank Top,76.0,2023-02-25,2.8,Credit Card,2023-02,2023,Saturday
TX02263,3973,Sneakers,153.0,2023-07-01,4.7,Cash,2023-07,2023,Saturday
TX02264,3983,Kimono,75.0,2023-05-13,2.8,Credit Card,2023-05,2023,Saturday
TX02265,3971,Scarf,115.0,2023-05-25,1.7,Credit Card,2023-05,2023,Thursday
TX02266,3970,Scarf,165.0,2023-08-10,1.8,Credit Card,2023-08,2023,Thursday
TX02267,4054,Handbag,176.0,2022-11-29,,Credit Card,2022-11,2022,Tuesday
TX02268,4059,Cardigan,82.0,2023-09-03,2.1,Cash,2023-09,2023,Sunday
TX02269,3981,Romper,182.0,2023-03-09,4.9,Cash,2023-03,2023,Thursday
TX02270,4115,Loafers,198.0,2022-11-05,,Cash,2022-11,2022,Saturday
TX02271,4062,Cardigan,30.0,2023-06-21,4.9,Cash,2023-06,2023,Wednesday
TX02272,4016,Camisole,83.0,2023-05-07,3.1,Credit Card,2023-05,2023,Sunday
TX02273,4110,T-shirt,47.0,2023-02-15,1.6,Cash,2023-02,2023,Wednesday
TX02274,4116,Skirt,173.0,2023-09-18,4.7,Credit Card,2023-09,2023,Monday
TX02275,3959,Hat,96.0,2023-06-26,3.9,Credit Card,2023-06,2023,Monday
TX02276,4073,Trench Coat,166.0,2022-12-22,4.3,Credit Card,2022-12,2022,Thursday
TX02277,4055,Tank Top,28.0,2023-01-13,3.3,Cash,2023-01,2023,Friday
TX02278,4066,Onesie,90.0,2023-06-15,3.1,Cash,2023-06,2023,Thursday
TX02279,4115,Poncho,84.0,2023-06-26,1.0,Credit Card,2023-06,2023,Monday
TX02280,4115,Blazer,164.0,2022-12-07,3.7,Credit Card,2022-12,2022,Wednesday
TX02281,3982,Tank Top,79.0,2023-08-08,2.5,Credit Card,2023-08,2023,Tuesday
TX02282,4043,Boots,102.0,2023-03-14,4.5,Cash,2023-03,2023,Tuesday
TX02283,3963,Coat,143.0,2023-08-26,4.5,Cash,2023-08,2023,Saturday
TX02284,4073,Leggings,115.0,2023-06-25,2.6,Credit Card,2023-06,2023,Sunday
TX02285,4041,Jacket,42.0,2023-09-23,1.2,Cash,2023-09,2023,Saturday
TX02286,4107,Coat,179.0,2023-06-22,1.7,Credit Card,2023-06,2023,Thursday
TX02287,4006,Hat,200.0,2023-02-20,1.7,Credit Card,2023-02,2023,Monday
TX02288,3984,Trousers,30.0,2022-11-25,4.4,Cash,2022-11,2022,Friday
TX02289,3983,Overalls,111.0,2023-07-21,1.7,Cash,2023-07,2023,Friday
TX02290,3974,Wallet,150.0,2023-02-04,3.4,Credit Card,2023-02,2023,Saturday
TX02291,4006,Belt,144.0,2023-01-22,3.7,Credit Card,2023-01,2023,Sunday
TX02292,4103,Trousers,31.0,2022-12-27,4.4,Credit Card,2022-12,2022,Tuesday
TX02293,4120,Hat,31.0,2022-10-17,4.8,Credit Card,2022-10,2022,Monday
TX02294,4087,Sandals,109.0,2023-08-27,4.6,Credit Card,2023-08,2023,Sunday
TX02295,4022,Jacket,73.0,2023-04-04,1.4,Cash,2023-04,2023,Tuesday
TX02296,4047,Coat,123.0,2023-07-09,2.0,Credit Card,2023-07,2023,Sunday
TX02297,4064,Umbrella,43.0,2023-04-12,4.7,Credit Card,2023-04,2023,Wednesday
TX02298,4080,Tunic,53.0,2023-08-16,4.0,Cash,2023-08,2023,Wednesday
TX02299,4070,Loafers,93.0,2022-12-25,4.8,Cash,2022-12,2022,Sunday
TX02300,4004,Raincoat,129.0,2023-05-25,4.9,Cash,2023-05,2023,Thursday
TX02301,4019,Onesie,148.0,2023-05-05,4.8,Cash,2023-05,2023,Friday
TX02302,3992,Slippers,150.0,2023-06-05,3.8,Cash,2023-06,2023,Monday
TX02303,3968,T-shirt,188.0,2023-02-28,3.4,Cash,2023-02,2023,Tuesday
TX02304,3972,Kimono,161.0,2023-06-23,1.4,Cash,2023-06,2023,Friday
TX02305,3989,Boots,171.0,2023-01-17,4.8,Credit Card,2023-01,2023,Tuesday
TX02306,4036,Onesie,154.0,2022-11-21,3.8,Credit Card,2022-11,2022,Monday
TX02307,4106,Shorts,173.0,2023-05-17,1.1,Cash,2023-05,2023,Wednesday
TX02308,4068,Dress,89.0,2023-01-08,3.1,Cash,2023-01,2023,Sunday
TX02309,4088,Jeans,133.0,2023-09-25,4.8,Credit Card,2023-09,2023,Monday
TX02310,4048,Sunglasses,32.0,2022-10-03,1.1,Credit Card,2022-10,2022,Monday
TX02311,4036,Umbrella,103.0,2023-04-16,3.0,Cash,2023-04,2023,Sunday
TX02312,4106,Cardigan,49.0,2023-04-26,4.3,Cash,2023-04,2023,Wednesday
TX02313,4095,Gloves,10.0,2023-01-03,1.8,Cash,2023-01,2023,Tuesday
TX02314,3994,Flannel Shirt,44.0,2023-07-31,1.5,Cash,2023-07,2023,Monday
TX02315,3994,Trench Coat,130.0,2023-01-19,3.0,Credit Card,2023-01,2023,Thursday
TX02316,4077,Coat,186.0,2023-09-03,4.7,Credit Card,2023-09,2023,Sunday
TX02317,4036,Tunic,132.0,2023-08-26,2.9,Cash,2023-08,2023,Saturday
TX02318,4111,Pants,120.0,2023-09-15,1.2,Credit Card,2023-09,2023,Friday
TX02319,4044,Jumpsuit,162.0,2022-11-15,3.8,Credit Card,2022-11,2022,Tuesday
TX02320,4031,Skirt,11.0,2023-04-10,2.1,Credit Card,2023-04,2023,Monday
TX02321,4051,Skirt,58.0,2022-11-18,,Cash,2022-11,2022,Friday
TX02322,3959,Blazer,153.0,2023-06-30,1.8,Cash,2023-06,2023,Friday
TX02323,4089,Poncho,73.0,2022-11-17,2.3,Credit Card,2022-11,2022,Thursday
TX02324,3994,Bowtie,109.0,2023-07-05,1.4,Cash,2023-07,2023,Wednesday
TX02325,3971,Kimono,66.0,2023-06-15,2.5,Cash,2023-06,2023,Thursday
TX02326,4017,Poncho,118.0,2022-12-17,4.3,Credit Card,2022-12,2022,Saturday
TX02327,4086,Raincoat,142.0,2023-03-01,4.4,Credit Card,2023-03,2023,Wednesday
TX02328,4100,Polo Shirt,166.0,2022-12-16,2.0,Cash,2022-12,2022,Friday
TX02329,3970,Sandals,185.0,2023-04-15,4.4,Credit Card,2023-04,2023,Saturday
TX02330,4065,Wallet,176.0,2023-04-05,,Cash,2023-04,2023,Wednesday
TX02331,4045,Kimono,78.0,2023-03-25,2.1,Credit Card,2023-03,2023,Saturday
TX02332,4007,Sandals,27.0,2023-07-17,3.8,Credit Card,2023-07,2023,Monday
TX02333,4120,Overalls,173.0,2023-05-02,4.2,Credit Card,2023-05,2023,Tuesday
TX02334,4008,T-shirt,125.0,2023-08-16,,Cash,2023-08,2023,Wednesday
TX02335,3974,Raincoat,169.0,2023-07-09,2.8,Cash,2023-07,2023,Sunday
TX02336,4044,Blazer,92.0,2023-08-01,4.8,Cash,2023-08,2023,Tuesday
TX02337,4076,Flannel Shirt,57.0,2022-12-19,1.5,Credit Card,2022-12,2022,Monday
TX02338,4110,Jumpsuit,82.0,2023-01-30,2.1,Credit Card,2023-01,2023,Monday
TX02339,4041,Wallet,193.0,2022-12-09,4.4,Credit Card,2022-12,2022,Friday
TX02340,4105,Loafers,12.0,2023-05-25,4.4,Credit Card,2023-05,2023,Thursday
TX02341,4101,Onesie,48.0,2022-12-14,1.7,Cash,2022-12,2022,Wednesday
TX02342,4114,Sneakers,117.0,2023-09-01,4.2,Cash,2023-09,2023,Friday
TX02343,4033,Umbrella,137.0,2023-06-01,1.2,Cash,2023-06,2023,Thursday
TX02344,4064,Flannel Shirt,128.0,2022-12-01,4.1,Credit Card,2022-12,2022,Thursday
TX02345,4041,Camisole,18.0,2023-05-20,4.2,Credit Card,2023-05,2023,Saturday
TX02346,3998,Handbag,47.0,2023-08-17,2.8,Credit Card,2023-08,2023,Thursday
TX02347,4073,Pants,28.0,2023-07-25,2.4,Credit Card,2023-07,2023,Tuesday
TX02348,3967,Tie,56.0,2022-10-15,4.0,Credit Card,2022-10,2022,Saturday
TX02349,4013,Wallet,107.0,2022-12-28,3.4,Cash,2022-12,2022,Wednesday
TX02350,3957,Pants,41.0,2023-01-26,4.2,Credit Card,2023-01,2023,Thursday
TX02351,4120,Raincoat,192.0,2023-05-31,3.9,Credit Card,2023-05,2023,Wednesday
TX02352,4014,Kimono,123.0,2023-09-14,1.7,Cash,2023-09,2023,Thursday
TX02353,4015,Jeans,18.0,2023-07-22,4.8,Cash,2023-07,2023,Saturday
TX02354,4116,Sunglasses,34.0,2022-10-20,2.7,Credit Card,2022-10,2022,Thursday
TX02355,4011,Poncho,63.0,2023-09-29,1.5,Credit Card,2023-09,2023,Friday
TX02356,4018,Tank Top,184.0,2023-05-09,4.5,Credit Card,2023-05,2023,Tuesday
TX02357,4080,Belt,92.0,2023-03-12,,Credit Card,2023-03,2023,Sunday
TX02358,4053,Scarf,200.0,2023-07-06,3.6,Credit Card,2023-07,2023,Thursday
TX02359,4009,Poncho,143.0,2023-08-19,4.8,Cash,2023-08,2023,Saturday
TX02360,4004,Socks,86.0,2023-05-19,4.3,Cash,2023-05,2023,Friday
TX02361,4049,Handbag,180.0,2023-09-10,,Cash,2023-09,2023,Sunday
TX02362,3959,Skirt,38.0,2023-07-11,,Credit Card,2023-07,2023,Tuesday
TX02363,3975,Sneakers,121.0,2023-02-22,1.1,Credit Card,2023-02,2023,Wednesday
TX02364,4048,Handbag,52.0,2023-05-28,3.5,Credit Card,2023-05,2023,Sunday
TX02365,3964,Umbrella,159.0,2023-05-18,1.7,Credit Card,2023-05,2023,Thursday
TX02366,3986,Bowtie,12.0,2023-03-16,3.1,Credit Card,2023-03,2023,Thursday
TX02367,3993,Flannel Shirt,158.0,2023-09-27,3.3,Cash,2023-09,2023,Wednesday
TX02368,4031,Hat,131.0,2023-02-11,3.0,Credit Card,2023-02,2023,Saturday
TX02369,4069,Sandals,49.0,2022-11-07,4.4,Cash,2022-11,2022,Monday
TX02370,4006,Umbrella,32.0,2023-08-19,1.9,Credit Card,2023-08,2023,Saturday
TX02371,4118,Raincoat,137.0,2023-05-17,3.5,Credit Card,2023-05,2023,Wednesday
TX02372,4049,Vest,170.0,2023-06-13,1.6,Cash,2023-06,2023,Tuesday
TX02373,3964,Tie,49.0,2023-03-11,3.1,Credit Card,2023-03,2023,Saturday
TX02374,4007,Sneakers,37.0,2023-01-13,1.7,Credit Card,2023-01,2023,Friday
TX02375,4029,Socks,152.0,2023-06-27,3.1,Credit Card,2023-06,2023,Tuesday
